,Date,Name,Team,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-
3582,20161027,Dennis Schröder,Atl,8.08,2,6,.333,1,1,1.000,0,0,0,0,1,1,0,0,0,0,0,5,+4
3583,20161027,Kyle Korver,Atl,6.54,1,1,1.000,0,0,0,0,0,0,0,1,1,0,0,0,1,1,2,0
3584,20161027,Mike Muscala,Atl,7.09,0,1,.000,0,1,.000,2,2,1.000,1,0,1,0,0,0,0,0,2,-1
3585,20161027,Tim Hardaway,Atl,5.06,1,3,.333,1,1,1.000,0,0,0,0,0,0,0,0,0,0,0,3,+2
3586,20161027,Thabo Sefolosha,Atl,3.52,0,1,.000,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,-2
3587,20161027,Malcolm Delaney,Atl,3.52,1,2,.500,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,-2
3588,20161027,Andrew Nicholson,Atl,18.51,3,6,.500,1,2,.500,2,2,1.000,2,5,7,0,1,1,1,1,9,-10
3589,20161027,Paul Millsap,Atl,8.01,3,5,.600,0,0,0,3,3,1.000,1,2,3,1,0,0,0,0,9,+2
3590,20161027,Dwight Howard,Atl,8.50,2,4,.500,0,0,0,0,0,0,4,5,9,1,0,0,1,0,4,+3
3591,20161027,Kent Bazemore,Atl,8.08,0,2,.000,0,1,.000,2,2,1.000,0,1,1,0,1,0,2,0,2,+4
3592,20161027,Dennis Schröder,Atl,8.08,2,6,.333,1,1,1.000,0,0,0,0,1,1,0,0,0,0,0,5,+4
3593,20161027,Kyle Korver,Atl,6.54,1,1,1.000,0,0,0,0,0,0,0,1,1,0,0,0,1,1,2,0
3594,20161027,Mike Muscala,Atl,7.09,0,1,.000,0,1,.000,2,2,1.000,1,0,1,0,0,0,0,0,2,-1
3595,20161027,Tim Hardaway,Atl,5.06,1,3,.333,1,1,1.000,0,0,0,0,0,0,0,0,0,0,0,3,+2
3596,20161027,Thabo Sefolosha,Atl,3.52,0,1,.000,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,-2
3597,20161027,Malcolm Delaney,Atl,3.52,1,2,.500,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,-2
3598,20161027,Paul Millsap,Atl,8.01,3,5,.600,0,0,0,3,3,1.000,1,2,3,1,0,0,0,0,9,+2
3599,20161027,Dwight Howard,Atl,8.50,2,4,.500,0,0,0,0,0,0,4,5,9,1,0,0,1,0,4,+3
3600,20161027,Kent Bazemore,Atl,8.08,0,2,.000,0,1,.000,2,2,1.000,0,1,1,0,1,0,2,0,2,+4
3601,20161027,Dennis Schröder,Atl,8.08,2,6,.333,1,1,1.000,0,0,0,0,1,1,0,0,0,0,0,5,+4
3602,20161027,Kyle Korver,Atl,6.54,1,1,1.000,0,0,0,0,0,0,0,1,1,0,0,0,1,1,2,0
3603,20161027,Mike Muscala,Atl,7.09,0,1,.000,0,1,.000,2,2,1.000,1,0,1,0,0,0,0,0,2,-1
3604,20161027,Tim Hardaway,Atl,5.06,1,3,.333,1,1,1.000,0,0,0,0,0,0,0,0,0,0,0,3,+2
3605,20161027,Thabo Sefolosha,Atl,3.52,0,1,.000,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,-2
3606,20161027,Malcolm Delaney,Atl,3.52,1,2,.500,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,-2
3607,20161027,Trey Burke,Atl,17.43,4,7,.571,0,2,.000,0,1,.000,0,0,0,2,1,0,2,0,8,-6
3608,20161027,Paul Millsap,Atl,8.01,3,5,.600,0,0,0,3,3,1.000,1,2,3,1,0,0,0,0,9,+2
3609,20161027,Dwight Howard,Atl,8.50,2,4,.500,0,0,0,0,0,0,4,5,9,1,0,0,1,0,4,+3
3610,20161027,Kent Bazemore,Atl,8.08,0,2,.000,0,1,.000,2,2,1.000,0,1,1,0,1,0,2,0,2,+4
3611,20161027,Dennis Schröder,Atl,8.08,2,6,.333,1,1,1.000,0,0,0,0,1,1,0,0,0,0,0,5,+4
3612,20161027,Kyle Korver,Atl,6.54,1,1,1.000,0,0,0,0,0,0,0,1,1,0,0,0,1,1,2,0
3613,20161027,Mike Muscala,Atl,7.09,0,1,.000,0,1,.000,2,2,1.000,1,0,1,0,0,0,0,0,2,-1
3614,20161027,Tim Hardaway,Atl,5.06,1,3,.333,1,1,1.000,0,0,0,0,0,0,0,0,0,0,0,3,+2
3615,20161027,Thabo Sefolosha,Atl,3.52,0,1,.000,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,-2
3616,20161027,Malcolm Delaney,Atl,3.52,1,2,.500,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,-2
3617,20161027,Paul Millsap,Atl,8.01,3,5,.600,0,0,0,3,3,1.000,1,2,3,1,0,0,0,0,9,+2
3618,20161027,Dwight Howard,Atl,8.50,2,4,.500,0,0,0,0,0,0,4,5,9,1,0,0,1,0,4,+3
3619,20161027,Kent Bazemore,Atl,8.08,0,2,.000,0,1,.000,2,2,1.000,0,1,1,0,1,0,2,0,2,+4
3620,20161027,Dennis Schröder,Atl,8.08,2,6,.333,1,1,1.000,0,0,0,0,1,1,0,0,0,0,0,5,+4
3621,20161027,Kyle Korver,Atl,6.54,1,1,1.000,0,0,0,0,0,0,0,1,1,0,0,0,1,1,2,0
3622,20161027,Mike Muscala,Atl,7.09,0,1,.000,0,1,.000,2,2,1.000,1,0,1,0,0,0,0,0,2,-1
3623,20161027,Tim Hardaway,Atl,5.06,1,3,.333,1,1,1.000,0,0,0,0,0,0,0,0,0,0,0,3,+2
3624,20161027,Thabo Sefolosha,Atl,3.52,0,1,.000,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,-2
3625,20161027,Malcolm Delaney,Atl,3.52,1,2,.500,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,-2
3626,20161027,Jason Smith,Atl,8.48,1,2,.500,0,0,0,0,0,0,1,4,5,2,0,0,4,2,2,-7
3627,20161027,Paul Millsap,Atl,8.01,3,5,.600,0,0,0,3,3,1.000,1,2,3,1,0,0,0,0,9,+2
3628,20161027,Dwight Howard,Atl,8.50,2,4,.500,0,0,0,0,0,0,4,5,9,1,0,0,1,0,4,+3
3629,20161027,Kent Bazemore,Atl,8.08,0,2,.000,0,1,.000,2,2,1.000,0,1,1,0,1,0,2,0,2,+4
3630,20161027,Dennis Schröder,Atl,8.08,2,6,.333,1,1,1.000,0,0,0,0,1,1,0,0,0,0,0,5,+4
3631,20161027,Kyle Korver,Atl,6.54,1,1,1.000,0,0,0,0,0,0,0,1,1,0,0,0,1,1,2,0
3632,20161027,Mike Muscala,Atl,7.09,0,1,.000,0,1,.000,2,2,1.000,1,0,1,0,0,0,0,0,2,-1
3633,20161027,Tim Hardaway,Atl,5.06,1,3,.333,1,1,1.000,0,0,0,0,0,0,0,0,0,0,0,3,+2
3634,20161027,Thabo Sefolosha,Atl,3.52,0,1,.000,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,-2
3635,20161027,Malcolm Delaney,Atl,3.52,1,2,.500,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,-2
3636,20161027,Paul Millsap,Atl,8.01,3,5,.600,0,0,0,3,3,1.000,1,2,3,1,0,0,0,0,9,+2
3637,20161027,Dwight Howard,Atl,8.50,2,4,.500,0,0,0,0,0,0,4,5,9,1,0,0,1,0,4,+3
3638,20161027,Kent Bazemore,Atl,8.08,0,2,.000,0,1,.000,2,2,1.000,0,1,1,0,1,0,2,0,2,+4
3639,20161027,Dennis Schröder,Atl,8.08,2,6,.333,1,1,1.000,0,0,0,0,1,1,0,0,0,0,0,5,+4
3640,20161027,Kyle Korver,Atl,6.54,1,1,1.000,0,0,0,0,0,0,0,1,1,0,0,0,1,1,2,0
3641,20161027,Mike Muscala,Atl,7.09,0,1,.000,0,1,.000,2,2,1.000,1,0,1,0,0,0,0,0,2,-1
3642,20161027,Tim Hardaway,Atl,5.06,1,3,.333,1,1,1.000,0,0,0,0,0,0,0,0,0,0,0,3,+2
3643,20161027,Thabo Sefolosha,Atl,3.52,0,1,.000,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,-2
3644,20161027,Malcolm Delaney,Atl,3.52,1,2,.500,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,-2
3645,20161027,Sheldon Mac,Atl,4.13,3,4,.750,1,2,.500,0,0,0,0,0,0,0,2,0,0,0,7,+4
3646,20161027,Paul Millsap,Atl,8.01,3,5,.600,0,0,0,3,3,1.000,1,2,3,1,0,0,0,0,9,+2
3647,20161027,Dwight Howard,Atl,8.50,2,4,.500,0,0,0,0,0,0,4,5,9,1,0,0,1,0,4,+3
3648,20161027,Kent Bazemore,Atl,8.08,0,2,.000,0,1,.000,2,2,1.000,0,1,1,0,1,0,2,0,2,+4
3649,20161027,Dennis Schröder,Atl,8.08,2,6,.333,1,1,1.000,0,0,0,0,1,1,0,0,0,0,0,5,+4
3650,20161027,Kyle Korver,Atl,6.54,1,1,1.000,0,0,0,0,0,0,0,1,1,0,0,0,1,1,2,0
3651,20161027,Mike Muscala,Atl,7.09,0,1,.000,0,1,.000,2,2,1.000,1,0,1,0,0,0,0,0,2,-1
3652,20161027,Tim Hardaway,Atl,5.06,1,3,.333,1,1,1.000,0,0,0,0,0,0,0,0,0,0,0,3,+2
3653,20161027,Thabo Sefolosha,Atl,3.52,0,1,.000,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,-2
3654,20161027,Malcolm Delaney,Atl,3.52,1,2,.500,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,-2
3655,20161027,Paul Millsap,Atl,8.01,3,5,.600,0,0,0,3,3,1.000,1,2,3,1,0,0,0,0,9,+2
3656,20161027,Dwight Howard,Atl,8.50,2,4,.500,0,0,0,0,0,0,4,5,9,1,0,0,1,0,4,+3
3657,20161027,Kent Bazemore,Atl,8.08,0,2,.000,0,1,.000,2,2,1.000,0,1,1,0,1,0,2,0,2,+4
3658,20161027,Dennis Schröder,Atl,8.08,2,6,.333,1,1,1.000,0,0,0,0,1,1,0,0,0,0,0,5,+4
3659,20161027,Kyle Korver,Atl,6.54,1,1,1.000,0,0,0,0,0,0,0,1,1,0,0,0,1,1,2,0
3660,20161027,Mike Muscala,Atl,7.09,0,1,.000,0,1,.000,2,2,1.000,1,0,1,0,0,0,0,0,2,-1
3661,20161027,Tim Hardaway,Atl,5.06,1,3,.333,1,1,1.000,0,0,0,0,0,0,0,0,0,0,0,3,+2
3662,20161027,Thabo Sefolosha,Atl,3.52,0,1,.000,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,-2
3663,20161027,Malcolm Delaney,Atl,3.52,1,2,.500,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,-2
3664,20161027,Tomáš Satoranský,Atl,4.13,1,1,1.000,0,0,0,0,0,0,1,0,1,1,0,0,0,0,2,+4
3665,20161027,Paul Millsap,Atl,8.01,3,5,.600,0,0,0,3,3,1.000,1,2,3,1,0,0,0,0,9,+2
3666,20161027,Dwight Howard,Atl,8.50,2,4,.500,0,0,0,0,0,0,4,5,9,1,0,0,1,0,4,+3
3667,20161027,Kent Bazemore,Atl,8.08,0,2,.000,0,1,.000,2,2,1.000,0,1,1,0,1,0,2,0,2,+4
3668,20161027,Dennis Schröder,Atl,8.08,2,6,.333,1,1,1.000,0,0,0,0,1,1,0,0,0,0,0,5,+4
3669,20161027,Kyle Korver,Atl,6.54,1,1,1.000,0,0,0,0,0,0,0,1,1,0,0,0,1,1,2,0
3670,20161027,Mike Muscala,Atl,7.09,0,1,.000,0,1,.000,2,2,1.000,1,0,1,0,0,0,0,0,2,-1
3671,20161027,Tim Hardaway,Atl,5.06,1,3,.333,1,1,1.000,0,0,0,0,0,0,0,0,0,0,0,3,+2
3672,20161027,Thabo Sefolosha,Atl,3.52,0,1,.000,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,-2
3673,20161027,Malcolm Delaney,Atl,3.52,1,2,.500,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,-2
3674,20161027,Paul Millsap,Atl,8.01,3,5,.600,0,0,0,3,3,1.000,1,2,3,1,0,0,0,0,9,+2
3675,20161027,Dwight Howard,Atl,8.50,2,4,.500,0,0,0,0,0,0,4,5,9,1,0,0,1,0,4,+3
3676,20161027,Kent Bazemore,Atl,8.08,0,2,.000,0,1,.000,2,2,1.000,0,1,1,0,1,0,2,0,2,+4
3677,20161027,Dennis Schröder,Atl,8.08,2,6,.333,1,1,1.000,0,0,0,0,1,1,0,0,0,0,0,5,+4
3678,20161027,Kyle Korver,Atl,6.54,1,1,1.000,0,0,0,0,0,0,0,1,1,0,0,0,1,1,2,0
3679,20161027,Mike Muscala,Atl,7.09,0,1,.000,0,1,.000,2,2,1.000,1,0,1,0,0,0,0,0,2,-1
3680,20161027,Tim Hardaway,Atl,5.06,1,3,.333,1,1,1.000,0,0,0,0,0,0,0,0,0,0,0,3,+2
3681,20161027,Thabo Sefolosha,Atl,3.52,0,1,.000,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,-2
3682,20161027,Malcolm Delaney,Atl,3.52,1,2,.500,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,-2
3683,20161027,Daniel Ochefu,Atl,4.13,0,2,.000,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,+4
3684,20161027,Paul Millsap,Atl,8.01,3,5,.600,0,0,0,3,3,1.000,1,2,3,1,0,0,0,0,9,+2
3685,20161027,Dwight Howard,Atl,8.50,2,4,.500,0,0,0,0,0,0,4,5,9,1,0,0,1,0,4,+3
3686,20161027,Kent Bazemore,Atl,8.08,0,2,.000,0,1,.000,2,2,1.000,0,1,1,0,1,0,2,0,2,+4
3687,20161027,Dennis Schröder,Atl,8.08,2,6,.333,1,1,1.000,0,0,0,0,1,1,0,0,0,0,0,5,+4
3688,20161027,Kyle Korver,Atl,6.54,1,1,1.000,0,0,0,0,0,0,0,1,1,0,0,0,1,1,2,0
3689,20161027,Mike Muscala,Atl,7.09,0,1,.000,0,1,.000,2,2,1.000,1,0,1,0,0,0,0,0,2,-1
3690,20161027,Tim Hardaway,Atl,5.06,1,3,.333,1,1,1.000,0,0,0,0,0,0,0,0,0,0,0,3,+2
3691,20161027,Thabo Sefolosha,Atl,3.52,0,1,.000,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,-2
3692,20161027,Malcolm Delaney,Atl,3.52,1,2,.500,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,-2
3693,20161027,Avery Bradley,Bos,40.36,6,12,.500,1,3,.333,3,4,.750,1,5,6,5,0,1,2,2,16,-10
3694,20161027,Jimmy Butler,Chi,10.05,1,4,.250,1,1,1.000,2,4,.500,1,2,3,1,0,0,0,0,5,+9
3695,20161027,Rajon Rondo,Chi,9.53,1,2,.500,1,1,1.000,0,0,0,0,3,3,5,1,0,0,1,3,+9
3696,20161027,Dwyane Wade,Chi,9.14,2,5,.400,1,1,1.000,0,0,0,1,0,1,2,0,0,0,0,5,+15
3697,20161027,Taj Gibson,Chi,8.35,3,4,.750,0,0,0,0,0,0,0,3,3,0,0,0,0,0,6,+12
3698,20161027,Robin Lopez,Chi,11.32,2,5,.400,0,0,0,2,2,1.000,2,0,2,0,0,0,1,1,6,+10
3699,20161027,Nikola Mirotić,Chi,3.25,1,1,1.000,0,0,0,0,0,0,0,2,2,0,0,0,1,1,2,-2
3700,20161027,Doug McDermott,Chi,4.53,1,1,1.000,0,0,0,1,2,.500,0,0,0,1,0,0,1,1,3,-4
3701,20161027,Cristiano Felício,Chi,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3702,20161027,Isaiah Canaan,Chi,1.55,0,1,.000,0,1,.000,0,0,0,0,2,2,0,1,0,0,0,0,+1
3703,20161027,Jimmy Butler,Chi,10.05,1,4,.250,1,1,1.000,2,4,.500,1,2,3,1,0,0,0,0,5,+9
3704,20161027,Rajon Rondo,Chi,9.53,1,2,.500,1,1,1.000,0,0,0,0,3,3,5,1,0,0,1,3,+9
3705,20161027,Dwyane Wade,Chi,9.14,2,5,.400,1,1,1.000,0,0,0,1,0,1,2,0,0,0,0,5,+15
3706,20161027,Taj Gibson,Chi,8.35,3,4,.750,0,0,0,0,0,0,0,3,3,0,0,0,0,0,6,+12
3707,20161027,Robin Lopez,Chi,11.32,2,5,.400,0,0,0,2,2,1.000,2,0,2,0,0,0,1,1,6,+10
3708,20161027,Nikola Mirotić,Chi,3.25,1,1,1.000,0,0,0,0,0,0,0,2,2,0,0,0,1,1,2,-2
3709,20161027,Doug McDermott,Chi,4.53,1,1,1.000,0,0,0,1,2,.500,0,0,0,1,0,0,1,1,3,-4
3710,20161027,Cristiano Felício,Chi,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3711,20161027,Isaiah Canaan,Chi,1.55,0,1,.000,0,1,.000,0,0,0,0,2,2,0,1,0,0,0,0,+1
3712,20161027,Jae Crowder,Chi,35.26,4,6,.667,1,2,.500,5,5,1.000,1,5,6,1,2,0,1,4,14,-2
3713,20161027,Jimmy Butler,Chi,10.05,1,4,.250,1,1,1.000,2,4,.500,1,2,3,1,0,0,0,0,5,+9
3714,20161027,Rajon Rondo,Chi,9.53,1,2,.500,1,1,1.000,0,0,0,0,3,3,5,1,0,0,1,3,+9
3715,20161027,Dwyane Wade,Chi,9.14,2,5,.400,1,1,1.000,0,0,0,1,0,1,2,0,0,0,0,5,+15
3716,20161027,Taj Gibson,Chi,8.35,3,4,.750,0,0,0,0,0,0,0,3,3,0,0,0,0,0,6,+12
3717,20161027,Robin Lopez,Chi,11.32,2,5,.400,0,0,0,2,2,1.000,2,0,2,0,0,0,1,1,6,+10
3718,20161027,Nikola Mirotić,Chi,3.25,1,1,1.000,0,0,0,0,0,0,0,2,2,0,0,0,1,1,2,-2
3719,20161027,Doug McDermott,Chi,4.53,1,1,1.000,0,0,0,1,2,.500,0,0,0,1,0,0,1,1,3,-4
3720,20161027,Cristiano Felício,Chi,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3721,20161027,Isaiah Canaan,Chi,1.55,0,1,.000,0,1,.000,0,0,0,0,2,2,0,1,0,0,0,0,+1
3722,20161027,Jimmy Butler,Chi,10.05,1,4,.250,1,1,1.000,2,4,.500,1,2,3,1,0,0,0,0,5,+9
3723,20161027,Rajon Rondo,Chi,9.53,1,2,.500,1,1,1.000,0,0,0,0,3,3,5,1,0,0,1,3,+9
3724,20161027,Dwyane Wade,Chi,9.14,2,5,.400,1,1,1.000,0,0,0,1,0,1,2,0,0,0,0,5,+15
3725,20161027,Taj Gibson,Chi,8.35,3,4,.750,0,0,0,0,0,0,0,3,3,0,0,0,0,0,6,+12
3726,20161027,Robin Lopez,Chi,11.32,2,5,.400,0,0,0,2,2,1.000,2,0,2,0,0,0,1,1,6,+10
3727,20161027,Nikola Mirotić,Chi,3.25,1,1,1.000,0,0,0,0,0,0,0,2,2,0,0,0,1,1,2,-2
3728,20161027,Doug McDermott,Chi,4.53,1,1,1.000,0,0,0,1,2,.500,0,0,0,1,0,0,1,1,3,-4
3729,20161027,Cristiano Felício,Chi,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3730,20161027,Isaiah Canaan,Chi,1.55,0,1,.000,0,1,.000,0,0,0,0,2,2,0,1,0,0,0,0,+1
3731,20161027,Isaiah Thomas,Chi,34.47,10,15,.667,3,7,.429,2,6,.333,0,3,3,4,2,0,5,2,25,-6
3732,20161027,Jimmy Butler,Chi,10.05,1,4,.250,1,1,1.000,2,4,.500,1,2,3,1,0,0,0,0,5,+9
3733,20161027,Rajon Rondo,Chi,9.53,1,2,.500,1,1,1.000,0,0,0,0,3,3,5,1,0,0,1,3,+9
3734,20161027,Dwyane Wade,Chi,9.14,2,5,.400,1,1,1.000,0,0,0,1,0,1,2,0,0,0,0,5,+15
3735,20161027,Taj Gibson,Chi,8.35,3,4,.750,0,0,0,0,0,0,0,3,3,0,0,0,0,0,6,+12
3736,20161027,Robin Lopez,Chi,11.32,2,5,.400,0,0,0,2,2,1.000,2,0,2,0,0,0,1,1,6,+10
3737,20161027,Nikola Mirotić,Chi,3.25,1,1,1.000,0,0,0,0,0,0,0,2,2,0,0,0,1,1,2,-2
3738,20161027,Doug McDermott,Chi,4.53,1,1,1.000,0,0,0,1,2,.500,0,0,0,1,0,0,1,1,3,-4
3739,20161027,Cristiano Felício,Chi,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3740,20161027,Isaiah Canaan,Chi,1.55,0,1,.000,0,1,.000,0,0,0,0,2,2,0,1,0,0,0,0,+1
3741,20161027,Jimmy Butler,Chi,10.05,1,4,.250,1,1,1.000,2,4,.500,1,2,3,1,0,0,0,0,5,+9
3742,20161027,Rajon Rondo,Chi,9.53,1,2,.500,1,1,1.000,0,0,0,0,3,3,5,1,0,0,1,3,+9
3743,20161027,Dwyane Wade,Chi,9.14,2,5,.400,1,1,1.000,0,0,0,1,0,1,2,0,0,0,0,5,+15
3744,20161027,Taj Gibson,Chi,8.35,3,4,.750,0,0,0,0,0,0,0,3,3,0,0,0,0,0,6,+12
3745,20161027,Robin Lopez,Chi,11.32,2,5,.400,0,0,0,2,2,1.000,2,0,2,0,0,0,1,1,6,+10
3746,20161027,Nikola Mirotić,Chi,3.25,1,1,1.000,0,0,0,0,0,0,0,2,2,0,0,0,1,1,2,-2
3747,20161027,Doug McDermott,Chi,4.53,1,1,1.000,0,0,0,1,2,.500,0,0,0,1,0,0,1,1,3,-4
3748,20161027,Cristiano Felício,Chi,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3749,20161027,Isaiah Canaan,Chi,1.55,0,1,.000,0,1,.000,0,0,0,0,2,2,0,1,0,0,0,0,+1
3750,20161027,Al Horford,Chi,30.03,4,9,.444,0,2,.000,3,4,.750,0,7,7,5,0,1,1,5,11,-3
3751,20161027,Jimmy Butler,Chi,10.05,1,4,.250,1,1,1.000,2,4,.500,1,2,3,1,0,0,0,0,5,+9
3752,20161027,Rajon Rondo,Chi,9.53,1,2,.500,1,1,1.000,0,0,0,0,3,3,5,1,0,0,1,3,+9
3753,20161027,Dwyane Wade,Chi,9.14,2,5,.400,1,1,1.000,0,0,0,1,0,1,2,0,0,0,0,5,+15
3754,20161027,Taj Gibson,Chi,8.35,3,4,.750,0,0,0,0,0,0,0,3,3,0,0,0,0,0,6,+12
3755,20161027,Robin Lopez,Chi,11.32,2,5,.400,0,0,0,2,2,1.000,2,0,2,0,0,0,1,1,6,+10
3756,20161027,Nikola Mirotić,Chi,3.25,1,1,1.000,0,0,0,0,0,0,0,2,2,0,0,0,1,1,2,-2
3757,20161027,Doug McDermott,Chi,4.53,1,1,1.000,0,0,0,1,2,.500,0,0,0,1,0,0,1,1,3,-4
3758,20161027,Cristiano Felício,Chi,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3759,20161027,Isaiah Canaan,Chi,1.55,0,1,.000,0,1,.000,0,0,0,0,2,2,0,1,0,0,0,0,+1
3760,20161027,Jimmy Butler,Chi,10.05,1,4,.250,1,1,1.000,2,4,.500,1,2,3,1,0,0,0,0,5,+9
3761,20161027,Rajon Rondo,Chi,9.53,1,2,.500,1,1,1.000,0,0,0,0,3,3,5,1,0,0,1,3,+9
3762,20161027,Dwyane Wade,Chi,9.14,2,5,.400,1,1,1.000,0,0,0,1,0,1,2,0,0,0,0,5,+15
3763,20161027,Taj Gibson,Chi,8.35,3,4,.750,0,0,0,0,0,0,0,3,3,0,0,0,0,0,6,+12
3764,20161027,Robin Lopez,Chi,11.32,2,5,.400,0,0,0,2,2,1.000,2,0,2,0,0,0,1,1,6,+10
3765,20161027,Nikola Mirotić,Chi,3.25,1,1,1.000,0,0,0,0,0,0,0,2,2,0,0,0,1,1,2,-2
3766,20161027,Doug McDermott,Chi,4.53,1,1,1.000,0,0,0,1,2,.500,0,0,0,1,0,0,1,1,3,-4
3767,20161027,Cristiano Felício,Chi,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3768,20161027,Isaiah Canaan,Chi,1.55,0,1,.000,0,1,.000,0,0,0,0,2,2,0,1,0,0,0,0,+1
3769,20161027,Amir Johnson,Chi,15.47,2,4,.500,0,0,0,1,2,.500,0,1,1,1,0,1,0,3,5,-11
3770,20161027,Jimmy Butler,Chi,10.05,1,4,.250,1,1,1.000,2,4,.500,1,2,3,1,0,0,0,0,5,+9
3771,20161027,Rajon Rondo,Chi,9.53,1,2,.500,1,1,1.000,0,0,0,0,3,3,5,1,0,0,1,3,+9
3772,20161027,Dwyane Wade,Chi,9.14,2,5,.400,1,1,1.000,0,0,0,1,0,1,2,0,0,0,0,5,+15
3773,20161027,Taj Gibson,Chi,8.35,3,4,.750,0,0,0,0,0,0,0,3,3,0,0,0,0,0,6,+12
3774,20161027,Robin Lopez,Chi,11.32,2,5,.400,0,0,0,2,2,1.000,2,0,2,0,0,0,1,1,6,+10
3775,20161027,Nikola Mirotić,Chi,3.25,1,1,1.000,0,0,0,0,0,0,0,2,2,0,0,0,1,1,2,-2
3776,20161027,Doug McDermott,Chi,4.53,1,1,1.000,0,0,0,1,2,.500,0,0,0,1,0,0,1,1,3,-4
3777,20161027,Cristiano Felício,Chi,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3778,20161027,Isaiah Canaan,Chi,1.55,0,1,.000,0,1,.000,0,0,0,0,2,2,0,1,0,0,0,0,+1
3779,20161027,Jimmy Butler,Chi,10.05,1,4,.250,1,1,1.000,2,4,.500,1,2,3,1,0,0,0,0,5,+9
3780,20161027,Rajon Rondo,Chi,9.53,1,2,.500,1,1,1.000,0,0,0,0,3,3,5,1,0,0,1,3,+9
3781,20161027,Dwyane Wade,Chi,9.14,2,5,.400,1,1,1.000,0,0,0,1,0,1,2,0,0,0,0,5,+15
3782,20161027,Taj Gibson,Chi,8.35,3,4,.750,0,0,0,0,0,0,0,3,3,0,0,0,0,0,6,+12
3783,20161027,Robin Lopez,Chi,11.32,2,5,.400,0,0,0,2,2,1.000,2,0,2,0,0,0,1,1,6,+10
3784,20161027,Nikola Mirotić,Chi,3.25,1,1,1.000,0,0,0,0,0,0,0,2,2,0,0,0,1,1,2,-2
3785,20161027,Doug McDermott,Chi,4.53,1,1,1.000,0,0,0,1,2,.500,0,0,0,1,0,0,1,1,3,-4
3786,20161027,Cristiano Felício,Chi,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3787,20161027,Isaiah Canaan,Chi,1.55,0,1,.000,0,1,.000,0,0,0,0,2,2,0,1,0,0,0,0,+1
3788,20161027,Jimmy Butler,Chi,10.05,1,4,.250,1,1,1.000,2,4,.500,1,2,3,1,0,0,0,0,5,+9
3789,20161027,Rajon Rondo,Chi,9.53,1,2,.500,1,1,1.000,0,0,0,0,3,3,5,1,0,0,1,3,+9
3790,20161027,Dwyane Wade,Chi,9.14,2,5,.400,1,1,1.000,0,0,0,1,0,1,2,0,0,0,0,5,+15
3791,20161027,Taj Gibson,Chi,8.35,3,4,.750,0,0,0,0,0,0,0,3,3,0,0,0,0,0,6,+12
3792,20161027,Robin Lopez,Chi,11.32,2,5,.400,0,0,0,2,2,1.000,2,0,2,0,0,0,1,1,6,+10
3793,20161027,Nikola Mirotić,Chi,3.25,1,1,1.000,0,0,0,0,0,0,0,2,2,0,0,0,1,1,2,-2
3794,20161027,Doug McDermott,Chi,4.53,1,1,1.000,0,0,0,1,2,.500,0,0,0,1,0,0,1,1,3,-4
